i_sample,n_local_networks,n_global_edges,v_topology,n_output_variables,n_clauses_function,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
89,7,6,2,2,2,1,2,0.4760249589890009,48.0,,
89,7,6,2,2,2,1,3,0.5716758609924,48.0,,
89,7,6,2,2,2,2,1,0.0005799329956062138,,172.0,
89,7,6,2,2,2,2,2,0.36964231300225947,,172.0,
89,7,6,2,2,2,2,3,0.34495970701391343,,172.0,
89,7,6,2,2,2,3,1,1.4152943799999775,,,3888.0
89,7,6,2,2,2,3,2,2.871535940008471,,,3888.0
89,7,6,2,2,2,3,3,2.812676345012733,,,3888.0
89,7,7,2,2,2,1,1,0.598394725995604,24.0,,
89,7,7,2,2,2,1,2,0.5139696679980261,24.0,,
89,7,7,2,2,2,1,3,0.5104458090063417,24.0,,
89,7,7,2,2,2,2,1,0.0006982979975873604,,52.0,
89,7,7,2,2,2,2,2,0.36698041899944656,,52.0,
89,7,7,2,2,2,2,3,0.3338807879918022,,52.0,
89,7,7,2,2,2,3,1,0.013169368001399562,,,128.0
89,7,7,2,2,2,3,2,2.0047223049914464,,,128.0
89,7,7,2,2,2,3,3,2.102271889001713,,,128.0
89,7,8,2,2,2,1,1,0.4564821289968677,17.0,,
89,7,8,2,2,2,1,2,0.4564721340138931,17.0,,
89,7,8,2,2,2,1,3,0.45875198299472686,17.0,,
89,7,8,2,2,2,2,1,0.0003979559987783432,,9.0,
89,7,8,2,2,2,2,2,0.34792403000756167,,9.0,
89,7,8,2,2,2,2,3,0.3549688210041495,,9.0,
89,7,8,2,2,2,3,1,8.7697000708431e-05,,,0.0
89,7,8,2,2,2,3,2,0.3200121129921172,,,0.0
89,7,8,2,2,2,3,3,0.00015553900448139757,,,0.0
89,7,9,2,2,2,1,1,0.6256848409975646,32.0,,
89,7,9,2,2,2,1,2,0.4985844310140237,32.0,,
89,7,9,2,2,2,1,3,0.4789282080018893,32.0,,
89,7,9,2,2,2,2,1,0.0006116320000728592,,116.0,
89,7,9,2,2,2,2,2,0.3551985949889058,,116.0,
89,7,9,2,2,2,2,3,0.35351950500626117,,116.0,
89,7,9,2,2,2,3,1,0.12009319200296886,,,128.0
89,7,9,2,2,2,3,2,2.9743544529919745,,,128.0
89,7,9,2,2,2,3,3,2.7853683150024153,,,128.0
89,7,10,2,2,2,1,1,0.8726612009922974,53.0,,
89,7,10,2,2,2,1,2,0.5149457130028168,53.0,,
89,7,10,2,2,2,1,3,0.49688230799802113,53.0,,
89,7,10,2,2,2,2,1,0.001413988007698208,,276.0,
89,7,10,2,2,2,2,2,0.3770802750077564,,276.0,
89,7,10,2,2,2,2,3,0.35109291499247774,,276.0,
89,7,10,2,2,2,3,1,1.0963603620039066,,,288.0
89,7,10,2,2,2,3,2,3.7766776389908046,,,288.0
89,7,10,2,2,2,3,3,3.482926707001752,,,288.0
89,7,11,2,2,2,1,1,1.1426166119927075,59.0,,
89,7,11,2,2,2,1,2,0.6190064929978689,59.0,,
89,7,11,2,2,2,1,3,0.8381262800103286,59.0,,
89,7,11,2,2,2,2,1,0.0010881530033657327,,483.0,
89,7,11,2,2,2,2,2,0.38404562399955466,,483.0,
89,7,11,2,2,2,2,3,0.3786568599898601,,483.0,
89,7,11,2,2,2,3,1,20.629817779001314,,,2187.0
89,7,11,2,2,2,3,2,11.245086736991652,,,2187.0
89,7,11,2,2,2,3,3,11.086975647005602,,,2187.0
90,7,6,2,2,2,1,1,0.42915565900329966,15.0,,
90,7,6,2,2,2,1,2,0.4231357509997906,15.0,,
90,7,6,2,2,2,1,3,0.46646899299230427,15.0,,
90,7,6,2,2,2,2,1,0.00034131099528167397,,21.0,
90,7,6,2,2,2,2,2,0.37674377199437004,,21.0,
90,7,6,2,2,2,2,3,0.3672706319921417,,21.0,
90,7,6,2,2,2,3,1,0.00026066000282298774,,,1.0
90,7,6,2,2,2,3,2,1.9951094520074548,,,1.0
90,7,6,2,2,2,3,3,2.0261114000022644,,,1.0
90,7,7,2,2,2,1,1,0.421763029997237,24.0,,
90,7,7,2,2,2,1,2,0.4813935370038962,24.0,,
90,7,7,2,2,2,1,3,0.4556972079881234,24.0,,
90,7,7,2,2,2,2,1,0.000407900006393902,,72.0,
90,7,7,2,2,2,2,2,0.32493217299634125,,72.0,
90,7,7,2,2,2,2,3,0.33564512099837884,,72.0,
90,7,7,2,2,2,3,1,0.015550479001831263,,,128.0
90,7,7,2,2,2,3,2,2.2054091960017104,,,128.0
90,7,7,2,2,2,3,3,1.9858992800000124,,,128.0
90,7,8,2,2,2,1,1,0.7214151239895727,39.0,,
90,7,8,2,2,2,1,2,0.5433333639957709,39.0,,
90,7,8,2,2,2,1,3,0.5720831170037854,39.0,,
90,7,8,2,2,2,2,1,0.0005223810003371909,,104.0,
90,7,8,2,2,2,2,2,0.35604616200726014,,104.0,
90,7,8,2,2,2,2,3,0.34109079399786424,,104.0,
90,7,8,2,2,2,3,1,0.07272250398818869,,,153.0
90,7,8,2,2,2,3,2,2.300834701003623,,,153.0
90,7,8,2,2,2,3,3,2.3366903550049756,,,153.0
90,7,9,2,2,2,1,1,0.6674373020068742,18.0,,
90,7,9,2,2,2,1,2,0.4730474849930033,18.0,,
90,7,9,2,2,2,1,3,0.5278233059943886,18.0,,
90,7,9,2,2,2,2,1,0.0009378440008731559,,13.0,
90,7,9,2,2,2,2,2,0.386331957008224,,13.0,
90,7,9,2,2,2,2,3,0.34790957599761896,,13.0,
90,7,9,2,2,2,3,1,0.00013412200496532023,,,0.0
90,7,9,2,2,2,3,2,0.6833190879988251,,,0.0
90,7,9,2,2,2,3,3,0.6408774739975343,,,0.0
90,7,10,2,2,2,1,1,0.934690595997381,57.0,,
90,7,10,2,2,2,1,2,0.4731273159995908,57.0,,
90,7,10,2,2,2,1,3,0.4734519970079418,57.0,,
90,7,10,2,2,2,2,1,0.0007165150018408895,,364.0,
90,7,10,2,2,2,2,2,0.34655396499147173,,364.0,
90,7,10,2,2,2,2,3,0.3323281839984702,,364.0,
90,7,10,2,2,2,3,1,7.3950369059894,,,2187.0
90,7,10,2,2,2,3,2,6.237794587999815,,,2187.0
90,7,10,2,2,2,3,3,5.729213265993167,,,2187.0
90,7,11,2,2,2,1,1,0.9388931080029579,37.0,,
90,7,11,2,2,2,1,2,0.7003870049957186,37.0,,
90,7,11,2,2,2,1,3,0.7556591269967612,37.0,,
90,7,11,2,2,2,2,1,0.0007649670005775988,,128.0,
90,7,11,2,2,2,2,2,0.3989725490100682,,128.0,
90,7,11,2,2,2,2,3,0.38769522700749803,,128.0,
90,7,11,2,2,2,3,1,0.03760125300323125,,,2.0
90,7,11,2,2,2,3,2,3.3884301429934567,,,2.0
90,7,11,2,2,2,3,3,3.3356404619989917,,,2.0
91,7,6,2,2,2,1,1,0.5996938129974296,24.0,,
91,7,6,2,2,2,1,2,0.5639583550073439,24.0,,
91,7,6,2,2,2,1,3,0.5515063399943756,24.0,,
91,7,6,2,2,2,2,1,0.000691537992679514,,53.0,
91,7,6,2,2,2,2,2,0.3966097090014955,,53.0,
91,7,6,2,2,2,2,3,0.3919009209930664,,53.0,
91,7,6,2,2,2,3,1,0.012435422002454288,,,128.0
91,7,6,2,2,2,3,2,2.0988891279994277,,,128.0
91,7,6,2,2,2,3,3,1.9455476570001338,,,128.0
91,7,7,2,2,2,1,1,0.5098885849874932,15.0,,
91,7,7,2,2,2,1,2,0.4529894609877374,15.0,,
91,7,7,2,2,2,1,3,0.43938574100320693,15.0,,
91,7,7,2,2,2,2,1,0.000351064998540096,,18.0,
91,7,7,2,2,2,2,2,0.31331829499686137,,18.0,
91,7,7,2,2,2,2,3,0.31608397400123067,,18.0,
91,7,7,2,2,2,3,1,0.00024576600117143244,,,1.0
91,7,7,2,2,2,3,2,1.7823672969971085,,,1.0
91,7,7,2,2,2,3,3,1.8100065650069155,,,1.0
91,7,8,2,2,2,1,1,0.5096666740137152,24.0,,
91,7,8,2,2,2,1,2,0.4003079640096985,24.0,,
91,7,8,2,2,2,1,3,0.40835896899807267,24.0,,
91,7,8,2,2,2,2,1,0.00044160400284454226,,39.0,
91,7,8,2,2,2,2,2,0.31626450500334613,,39.0,
91,7,8,2,2,2,2,3,0.34608607400150504,,39.0,
91,7,8,2,2,2,3,1,0.0007568319997517392,,,2.0
91,7,8,2,2,2,3,2,2.0117677410016768,,,2.0
91,7,8,2,2,2,3,3,2.134451171004912,,,2.0
91,7,9,2,2,2,1,1,0.6980878110043705,46.0,,
91,7,9,2,2,2,1,2,0.45002740299969446,46.0,,
91,7,9,2,2,2,1,3,0.45677188198897056,46.0,,
91,7,9,2,2,2,2,1,0.0007650009938515723,,193.0,
91,7,9,2,2,2,2,2,0.3307064130058279,,193.0,
91,7,9,2,2,2,2,3,0.304003098004614,,193.0,
91,7,9,2,2,2,3,1,0.4202697110013105,,,259.0
91,7,9,2,2,2,3,2,2.9028518380073365,,,259.0
91,7,9,2,2,2,3,3,2.872545487000025,,,259.0
91,7,10,2,2,2,1,1,0.5094291350105777,21.0,,
91,7,10,2,2,2,1,2,0.40921387300477363,21.0,,
91,7,10,2,2,2,1,3,0.43356047398992814,21.0,,
91,7,10,2,2,2,2,1,0.0005000709934392944,,12.0,
91,7,10,2,2,2,2,2,0.31087371600733604,,12.0,
91,7,10,2,2,2,2,3,0.30198588999337517,,12.0,
91,7,10,2,2,2,3,1,9.614499867893755e-05,,,0.0
91,7,10,2,2,2,3,2,0.28290339600062,,,0.0
91,7,10,2,2,2,3,3,0.00014863999967928976,,,0.0
91,7,11,2,2,2,1,1,0.7078135920019122,22.0,,
91,7,11,2,2,2,1,2,0.46398993299226277,22.0,,
91,7,11,2,2,2,1,3,0.5089036870049313,22.0,,
91,7,11,2,2,2,2,1,0.0006402700091712177,,64.0,
91,7,11,2,2,2,2,2,0.3850753240112681,,64.0,
91,7,11,2,2,2,2,3,0.3847530870116316,,64.0,
91,7,11,2,2,2,3,1,0.0025680329999886453,,,1.0
91,7,11,2,2,2,3,2,3.3643060010072077,,,1.0
91,7,11,2,2,2,3,3,3.3289837180054747,,,1.0
92,7,6,2,2,2,1,1,0.503823139006272,16.0,,
92,7,6,2,2,2,1,2,0.45041043899254873,16.0,,
92,7,6,2,2,2,1,3,0.4462141379917739,16.0,,
92,7,6,2,2,2,2,1,0.0004074059979757294,,20.0,
92,7,6,2,2,2,2,2,0.35242711499449797,,20.0,
92,7,6,2,2,2,2,3,0.3379882190056378,,20.0,
92,7,6,2,2,2,3,1,0.00032874000316951424,,,2.0
92,7,6,2,2,2,3,2,1.8741305899893632,,,2.0
92,7,6,2,2,2,3,3,1.7373947279993445,,,2.0
92,7,7,2,2,2,1,1,0.7386766300041927,39.0,,
92,7,7,2,2,2,1,2,0.5377822800073773,39.0,,
92,7,7,2,2,2,1,3,0.5214794990024529,39.0,,
92,7,7,2,2,2,2,1,0.000593736011069268,,90.0,
92,7,7,2,2,2,2,2,0.3306176400074037,,90.0,
92,7,7,2,2,2,2,3,0.30079416099761147,,90.0,
92,7,7,2,2,2,3,1,0.04055322699423414,,,288.0
92,7,7,2,2,2,3,2,1.763262238993775,,,288.0
92,7,7,2,2,2,3,3,1.7722083770058816,,,288.0
92,7,8,2,2,2,1,1,0.5866343989910092,23.0,,
92,7,8,2,2,2,1,2,0.42935894399124663,23.0,,
92,7,8,2,2,2,1,3,0.49679940300120506,23.0,,
92,7,8,2,2,2,2,1,0.0004780510062118992,,35.0,
92,7,8,2,2,2,2,2,0.3779241140000522,,35.0,
92,7,8,2,2,2,2,3,0.3805100159952417,,35.0,
92,7,8,2,2,2,3,1,0.00044154099305160344,,,1.0
92,7,8,2,2,2,3,2,2.3401525839872193,,,1.0
92,7,8,2,2,2,3,3,2.0915987069893163,,,1.0
92,7,9,2,2,2,1,1,0.8776392269937787,71.0,,
92,7,9,2,2,2,1,2,0.6378616559959482,71.0,,
92,7,9,2,2,2,1,3,0.5157876229932299,71.0,,
92,7,9,2,2,2,2,1,0.0008955060038715601,,895.0,
92,7,9,2,2,2,2,2,0.3166111619939329,,895.0,
92,7,9,2,2,2,2,3,0.3081473909987835,,895.0,
92,7,9,2,2,2,3,1,443.7805038160004,,,78125.0
92,7,9,2,2,2,3,2,155.25638063199585,,,78125.0
92,7,9,2,2,2,3,3,157.72708363999845,,,78125.0
92,7,10,2,2,2,1,1,0.5680716030037729,33.0,,
92,7,10,2,2,2,1,2,0.5639028099976713,33.0,,
92,7,10,2,2,2,1,3,0.566456148008001,33.0,,
92,7,10,2,2,2,2,1,0.0006384890002664179,,136.0,
92,7,10,2,2,2,2,2,0.470844556009979,,136.0,
92,7,10,2,2,2,2,3,0.4550090779957827,,136.0,
92,7,10,2,2,2,3,1,0.1556695960025536,,,128.0
92,7,10,2,2,2,3,2,4.126645046999329,,,128.0
92,7,10,2,2,2,3,3,3.9980540109972935,,,128.0
92,7,11,2,2,2,1,1,0.8277738329925342,52.0,,
92,7,11,2,2,2,1,2,0.5799752710008761,52.0,,
92,7,11,2,2,2,1,3,0.5871448860125383,52.0,,
92,7,11,2,2,2,2,1,0.0012067380012013018,,494.0,
92,7,11,2,2,2,2,2,0.4450508799927775,,494.0,
92,7,11,2,2,2,2,3,0.4312897790077841,,494.0,
92,7,11,2,2,2,3,1,14.020306614998844,,,2188.0
92,7,11,2,2,2,3,2,9.090057794994209,,,2188.0
92,7,11,2,2,2,3,3,9.276066466991324,,,2188.0
93,7,6,2,2,2,1,1,0.5591459379938897,24.0,,
93,7,6,2,2,2,1,2,0.46588390599936247,24.0,,
93,7,6,2,2,2,1,3,0.4695615990058286,24.0,,
93,7,6,2,2,2,2,1,0.0003574129950720817,,44.0,
93,7,6,2,2,2,2,2,0.3179499929974554,,44.0,
93,7,6,2,2,2,2,3,0.36353066300216597,,44.0,
93,7,6,2,2,2,3,1,0.004447794010047801,,,128.0
93,7,6,2,2,2,3,2,2.0751390919904225,,,128.0
93,7,6,2,2,2,3,3,2.1130291830049828,,,128.0
93,7,7,2,2,2,1,1,0.5772989359975327,33.0,,
93,7,7,2,2,2,1,2,0.5642802250076784,33.0,,
93,7,7,2,2,2,1,3,0.5712168699974427,33.0,,
93,7,7,2,2,2,2,1,0.0005015770002501085,,87.0,
93,7,7,2,2,2,2,2,0.37628722899535205,,87.0,
93,7,7,2,2,2,2,3,0.3588564979872899,,87.0,
93,7,7,2,2,2,3,1,0.06491854399791919,,,2187.0
93,7,7,2,2,2,3,2,2.1738640339899575,,,2187.0
93,7,7,2,2,2,3,3,2.095576916995924,,,2187.0
93,7,8,2,2,2,1,1,0.4112972120055929,17.0,,
93,7,8,2,2,2,1,2,0.46593323099659756,17.0,,
93,7,8,2,2,2,1,3,0.43156412699318025,17.0,,
93,7,8,2,2,2,2,1,0.0004910520074190572,,6.0,
93,7,8,2,2,2,2,2,0.3622177609940991,,6.0,
93,7,8,2,2,2,2,3,0.33723506300884765,,6.0,
93,7,8,2,2,2,3,1,8.62989982124418e-05,,,0.0
93,7,8,2,2,2,3,2,0.33281514899863396,,,0.0
93,7,8,2,2,2,3,3,0.00013774799299426377,,,0.0
93,7,9,2,2,2,1,1,0.7504323199973442,36.0,,
93,7,9,2,2,2,1,2,0.5958479319961043,36.0,,
93,7,9,2,2,2,1,3,0.5354260739986785,36.0,,
93,7,9,2,2,2,2,1,0.0005959309928584844,,86.0,
93,7,9,2,2,2,2,2,0.3981344240019098,,86.0,
93,7,9,2,2,2,2,3,0.3838151240051957,,86.0,
93,7,9,2,2,2,3,1,0.03127864999987651,,,128.0
93,7,9,2,2,2,3,2,2.7773727029998554,,,128.0
93,7,9,2,2,2,3,3,2.8277852419996634,,,128.0
93,7,10,2,2,2,1,1,0.6074531500053126,36.0,,
93,7,10,2,2,2,1,2,0.4745517569972435,36.0,,
93,7,10,2,2,2,1,3,0.45611054300388787,36.0,,
93,7,10,2,2,2,2,1,0.0006166520033730194,,64.0,
93,7,10,2,2,2,2,2,0.3550798499927623,,64.0,
93,7,10,2,2,2,2,3,0.3599277280009119,,64.0,
93,7,10,2,2,2,3,1,0.009696689987322316,,,8.0
93,7,10,2,2,2,3,2,3.0010438930039527,,,8.0
93,7,10,2,2,2,3,3,3.096158344997093,,,8.0
93,7,11,2,2,2,1,1,0.6646560549997957,37.0,,
93,7,11,2,2,2,1,2,0.4693059319979511,37.0,,
93,7,11,2,2,2,1,3,0.46111332600412425,37.0,,
93,7,11,2,2,2,2,1,0.0007627750019310042,,140.0,
93,7,11,2,2,2,2,2,0.3855895010055974,,140.0,
93,7,11,2,2,2,2,3,0.38361239699588623,,140.0,
93,7,11,2,2,2,3,1,0.037697236009989865,,,4.0
93,7,11,2,2,2,3,2,3.569246554005076,,,4.0
93,7,11,2,2,2,3,3,3.598476972008939,,,4.0
94,7,6,2,2,2,1,1,0.5395251489971997,30.0,,
94,7,6,2,2,2,1,2,0.4908408619958209,30.0,,
94,7,6,2,2,2,1,3,0.4879254350089468,30.0,,
94,7,6,2,2,2,2,1,0.0004616799997165799,,34.0,
94,7,6,2,2,2,2,2,0.3573213460040279,,34.0,
94,7,6,2,2,2,2,3,0.3411966720013879,,34.0,
94,7,6,2,2,2,3,1,0.0008979750127764419,,,8.0
94,7,6,2,2,2,3,2,2.0020827319967793,,,8.0
94,7,6,2,2,2,3,3,2.048042947004433,,,8.0
94,7,7,2,2,2,1,1,0.7138859200058505,33.0,,
94,7,7,2,2,2,1,2,0.5710471909987973,33.0,,
94,7,7,2,2,2,1,3,0.5692030389909633,33.0,,
94,7,7,2,2,2,2,1,0.00041930699080694467,,105.0,
94,7,7,2,2,2,2,2,0.35485178598901257,,105.0,
94,7,7,2,2,2,2,3,0.34302383101021405,,105.0,
94,7,7,2,2,2,3,1,0.1435317230061628,,,2187.0
94,7,7,2,2,2,3,2,1.997326571989106,,,2187.0
94,7,7,2,2,2,3,3,2.046053981001023,,,2187.0
94,7,8,2,2,2,1,1,0.8372115670063067,48.0,,
94,7,8,2,2,2,1,2,0.5607994860038161,48.0,,
94,7,8,2,2,2,1,3,0.5447274110047147,48.0,,
94,7,8,2,2,2,2,1,0.0005869049928151071,,172.0,
94,7,8,2,2,2,2,2,0.34327632500207983,,172.0,
94,7,8,2,2,2,2,3,0.32812115299748257,,172.0,
94,7,8,2,2,2,3,1,1.0504120909899939,,,3268.0
94,7,8,2,2,2,3,2,2.8182414680049988,,,3268.0
94,7,8,2,2,2,3,3,3.3430978280084673,,,3268.0
94,7,9,2,2,2,1,1,0.6776975009997841,45.0,,
94,7,9,2,2,2,1,2,0.48609114599821623,45.0,,
94,7,9,2,2,2,1,3,0.47412431200791616,45.0,,
94,7,9,2,2,2,2,1,0.000816416009911336,,217.0,
94,7,9,2,2,2,2,2,0.33561310899676755,,217.0,
94,7,9,2,2,2,2,3,0.3183601560012903,,217.0,
94,7,9,2,2,2,3,1,0.735060524995788,,,771.0
94,7,9,2,2,2,3,2,3.141622056995402,,,771.0
94,7,9,2,2,2,3,3,2.9299542770022526,,,771.0
94,7,10,2,2,2,1,1,0.5523474140063627,27.0,,
94,7,10,2,2,2,1,2,0.42420132699771784,27.0,,
94,7,10,2,2,2,1,3,0.43173232799745165,27.0,,
94,7,10,2,2,2,2,1,0.0005053679924458265,,64.0,
94,7,10,2,2,2,2,2,0.34104205800394993,,64.0,
94,7,10,2,2,2,2,3,0.32425065801362507,,64.0,
94,7,10,2,2,2,3,1,0.0018498080025892705,,,1.0
94,7,10,2,2,2,3,2,2.7834106759983115,,,1.0
94,7,10,2,2,2,3,3,2.9392871739983093,,,1.0
94,7,11,2,2,2,1,1,0.7946797090116888,22.0,,
94,7,11,2,2,2,1,2,0.460613003000617,22.0,,
94,7,11,2,2,2,1,3,0.45078327899682336,22.0,,
94,7,11,2,2,2,2,1,0.0005096899985801429,,50.0,
94,7,11,2,2,2,2,2,0.3367102570045972,,50.0,
94,7,11,2,2,2,2,3,0.3137183850049041,,50.0,
94,7,11,2,2,2,3,1,0.0015152309933910146,,,2.0
94,7,11,2,2,2,3,2,3.0134407190053025,,,2.0
94,7,11,2,2,2,3,3,3.07601650399738,,,2.0
95,7,6,2,2,2,1,1,0.6646752920059953,30.0,,
95,7,6,2,2,2,1,2,0.4962564199959161,30.0,,
95,7,6,2,2,2,1,3,0.4971238199941581,30.0,,
95,7,6,2,2,2,2,1,0.0004912579897791147,,36.0,
95,7,6,2,2,2,2,2,0.3501814210030716,,36.0,
95,7,6,2,2,2,2,3,0.3134983330091927,,36.0,
95,7,6,2,2,2,3,1,0.0013353990070754662,,,8.0
95,7,6,2,2,2,3,2,1.8167472369968891,,,8.0
95,7,6,2,2,2,3,3,2.203731750996667,,,8.0
95,7,7,2,2,2,1,1,0.5213566970051033,33.0,,
95,7,7,2,2,2,1,2,0.5200354740081821,33.0,,
95,7,7,2,2,2,1,3,0.5288866330083692,33.0,,
95,7,7,2,2,2,2,1,0.0004108520079171285,,74.0,
95,7,7,2,2,2,2,2,0.32962064701132476,,74.0,
95,7,7,2,2,2,2,3,0.30196612399595324,,74.0,
95,7,7,2,2,2,3,1,0.016940904999501072,,,151.0
95,7,7,2,2,2,3,2,1.8936047129973304,,,151.0
95,7,7,2,2,2,3,3,1.9137587990117026,,,151.0
95,7,8,2,2,2,1,1,0.5769877260026988,32.0,,
95,7,8,2,2,2,1,2,0.46909649700683076,32.0,,
95,7,8,2,2,2,1,3,0.4661147510050796,32.0,,
95,7,8,2,2,2,2,1,0.0004630089970305562,,68.0,
95,7,8,2,2,2,2,2,0.3231321030034451,,68.0,
95,7,8,2,2,2,2,3,0.3129186300066067,,68.0,
95,7,8,2,2,2,3,1,0.00854352100577671,,,8.0
95,7,8,2,2,2,3,2,2.1400269360019593,,,8.0
95,7,8,2,2,2,3,3,2.185922937002033,,,8.0
95,7,9,2,2,2,1,1,1.0553951210022205,74.0,,
95,7,9,2,2,2,1,2,0.5526878599921474,74.0,,
95,7,9,2,2,2,1,3,0.5104332960036118,74.0,,
95,7,9,2,2,2,2,1,0.0008122860017465428,,631.0,
95,7,9,2,2,2,2,2,0.32461619000241626,,631.0,
95,7,9,2,2,2,2,3,0.34070139600953553,,631.0,
95,7,9,2,2,2,3,1,79.89469862899568,,,30642.0
95,7,9,2,2,2,3,2,31.299453932006145,,,30642.0
95,7,9,2,2,2,3,3,31.59674050899048,,,30642.0
95,7,10,2,2,2,1,1,0.9411603619955713,67.0,,
95,7,10,2,2,2,1,2,0.5304323969903635,67.0,,
95,7,10,2,2,2,1,3,0.5121530140022514,67.0,,
95,7,10,2,2,2,2,1,0.0011987320031039417,,574.0,
95,7,10,2,2,2,2,2,0.33857992199773435,,574.0,
95,7,10,2,2,2,2,3,0.34138112400250975,,574.0,
95,7,10,2,2,2,3,1,33.92013396699622,,,9009.0
95,7,10,2,2,2,3,2,16.334388909002882,,,9009.0
95,7,10,2,2,2,3,3,15.685274877003394,,,9009.0
95,7,11,2,2,2,1,1,0.7499429680028697,22.0,,
95,7,11,2,2,2,1,2,0.5013097749906592,22.0,,
95,7,11,2,2,2,1,3,0.5348035659990273,22.0,,
95,7,11,2,2,2,2,1,0.0006823970034020022,,62.0,
95,7,11,2,2,2,2,2,0.4356407820014283,,62.0,
95,7,11,2,2,2,2,3,0.40889390399388503,,62.0,
95,7,11,2,2,2,3,1,0.002115978000801988,,,1.0
95,7,11,2,2,2,3,2,3.3388310740119778,,,1.0
95,7,11,2,2,2,3,3,3.2937293779978063,,,1.0
96,7,6,2,2,2,1,1,0.5740458340005716,30.0,,
96,7,6,2,2,2,1,2,0.5096103379910346,30.0,,
96,7,6,2,2,2,1,3,0.5145513299939921,30.0,,
96,7,6,2,2,2,2,1,0.0004428649990586564,,28.0,
96,7,6,2,2,2,2,2,0.366395167002338,,28.0,
96,7,6,2,2,2,2,3,0.36281425299239345,,28.0,
96,7,6,2,2,2,3,1,8.996001270134002e-05,,,0.0
96,7,6,2,2,2,3,2,0.3204907970066415,,,0.0
96,7,6,2,2,2,3,3,0.0001889300037873909,,,0.0
96,7,7,2,2,2,1,1,0.44940068198775407,24.0,,
96,7,7,2,2,2,1,2,0.4647373269981472,24.0,,
96,7,7,2,2,2,1,3,0.48095365799963474,24.0,,
96,7,7,2,2,2,2,1,0.00042239800677634776,,58.0,
96,7,7,2,2,2,2,2,0.33212556400394533,,58.0,
96,7,7,2,2,2,2,3,0.32003905400051735,,58.0,
96,7,7,2,2,2,3,1,0.013884631000109948,,,128.0
96,7,7,2,2,2,3,2,1.9816534980054712,,,128.0
96,7,7,2,2,2,3,3,2.0611064519907814,,,128.0
96,7,8,2,2,2,1,1,0.5614726509957109,17.0,,
96,7,8,2,2,2,1,2,0.505349308004952,17.0,,
96,7,8,2,2,2,1,3,0.4994820440042531,17.0,,
96,7,8,2,2,2,2,1,0.0005205500056035817,,30.0,
96,7,8,2,2,2,2,2,0.36048656700586434,,30.0,
96,7,8,2,2,2,2,3,0.33341009699506685,,30.0,
96,7,8,2,2,2,3,1,0.0003840709978248924,,,1.0
96,7,8,2,2,2,3,2,2.3214444469922455,,,1.0
96,7,8,2,2,2,3,3,2.350740321999183,,,1.0
96,7,9,2,2,2,1,1,0.9282393370085629,38.0,,
96,7,9,2,2,2,1,2,0.5374542539939284,38.0,,
96,7,9,2,2,2,1,3,0.5499209900008282,38.0,,
96,7,9,2,2,2,2,1,0.0005504730070242658,,84.0,
96,7,9,2,2,2,2,2,0.3494009659916628,,84.0,
96,7,9,2,2,2,2,3,0.3309445649938425,,84.0,
96,7,9,2,2,2,3,1,0.06250938000448514,,,128.0
96,7,9,2,2,2,3,2,2.560645632998785,,,128.0
96,7,9,2,2,2,3,3,2.5904522700002417,,,128.0
96,7,10,2,2,2,1,1,1.070589987008134,54.0,,
96,7,10,2,2,2,1,2,0.5751134839956649,54.0,,
96,7,10,2,2,2,1,3,0.5973869919980643,54.0,,
96,7,10,2,2,2,2,1,0.0009430749923922122,,288.0,
96,7,10,2,2,2,2,2,0.3481760770082474,,288.0,
96,7,10,2,2,2,2,3,0.33487867399526294,,288.0,
96,7,10,2,2,2,3,1,2.900244282995118,,,872.0
96,7,10,2,2,2,3,2,4.314221865992295,,,872.0
96,7,10,2,2,2,3,3,4.26774043799378,,,872.0
96,7,11,2,2,2,1,1,0.7499941809946904,46.0,,
96,7,11,2,2,2,1,2,0.5420545210072305,46.0,,
96,7,11,2,2,2,1,3,0.500525782990735,46.0,,
96,7,11,2,2,2,2,1,0.0008850789890857413,,170.0,
96,7,11,2,2,2,2,2,0.37960622100217734,,170.0,
96,7,11,2,2,2,2,3,0.3856036710058106,,170.0,
96,7,11,2,2,2,3,1,0.017273400007979944,,,2.0
96,7,11,2,2,2,3,2,3.048599785004626,,,2.0
96,7,11,2,2,2,3,3,3.1995676680089673,,,2.0
97,7,6,2,2,2,1,1,0.5323603909928352,36.0,,
97,7,6,2,2,2,1,2,0.49180284699832555,36.0,,
97,7,6,2,2,2,1,3,0.466405136990943,36.0,,
97,7,6,2,2,2,2,1,0.0005177389975870028,,144.0,
97,7,6,2,2,2,2,2,0.317417281010421,,144.0,
97,7,6,2,2,2,2,3,0.3192269059945829,,144.0,
97,7,6,2,2,2,3,1,0.7618500920070801,,,4374.0
97,7,6,2,2,2,3,2,2.26545623500715,,,4374.0
97,7,6,2,2,2,3,3,2.6699190060026012,,,4374.0
97,7,7,2,2,2,1,1,0.555321306004771,33.0,,
97,7,7,2,2,2,1,2,0.4982294509973144,33.0,,
97,7,7,2,2,2,1,3,0.49648476199945435,33.0,,
97,7,7,2,2,2,2,1,0.0005584879982052371,,99.0,
97,7,7,2,2,2,2,2,0.32970624799781945,,99.0,
97,7,7,2,2,2,2,3,0.3098442570044426,,99.0,
97,7,7,2,2,2,3,1,0.12411937100114301,,,767.0
97,7,7,2,2,2,3,2,1.9292592179990606,,,767.0
